Asset IP Address,Service Port,Vulnerability Test Result Code,Vulnerability ID,Vulnerability CVE IDs,Vulnerability Severity Level,Vulnerability Title
10.254.61.90,0,vv,oracle_linux-cve-2024-24789,CVE-2024-24789,8,Oracle Linux: CVE-2024-24789: ELSA-2024-5258:  container-tools:ol8 security update (IMPORTANT) (Multiple Advisories)
10.254.61.137,0,vv,google-chrome-cve-2025-1914,CVE-2025-1914,9,Google Chrome Vulnerability: CVE-2025-1914 Out of bounds read in V8
10.254.25.96,0,ve,msft-cve-2024-29045,CVE-2024-29045,8,Microsoft CVE-2024-29045: Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability
10.254.61.137,0,ve,msft-cve-2024-26214,CVE-2024-26214,9,Microsoft Windows: CVE-2024-26214: Microsoft WDAC SQL Server ODBC Driver Remote Code Execution Vulnerability
10.254.25.96,0,ve,msft-cve-2024-21425,CVE-2024-21425,9,Microsoft CVE-2024-21425: SQL Server Native Client OLE DB Provider Remote Code Execution Vulnerability
10.254.61.137,0,ve,msft-cve-2022-34727,CVE-2022-34727,9,Microsoft Windows: CVE-2022-34727: Microsoft ODBC Driver Remote Code Execution Vulnerability
10.254.61.137,0,vv,google-chrome-cve-2024-6774,CVE-2024-6774,9,Google Chrome Vulnerability: CVE-2024-6774 Use after free in Screen Capture
10.254.61.137,0,ve,msft-cve-2023-28247,CVE-2023-28247,8,Microsoft Windows: CVE-2023-28247: Windows Network File System Information Disclosure Vulnerability
10.254.61.40,0,vv,apache-log4j-core-cve-2021-44228,CVE-2021-44228,9,Apache Log4j Core: CVE-2021-44228: JNDI support has not restricted what names could be resolved allowing remote code execution
10.254.61.43,0,vv,oracle_linux-cve-2025-49796,CVE-2025-49796,9,Oracle Linux: CVE-2025-49796: ELSA-2025-10630:  libxml2 security update (IMPORTANT) (Multiple Advisories)
10.254.61.41,0,vv,jre-vuln-cve-2023-21930,CVE-2023-21930,9,"Java CPU April 2023 Oracle Java SE, Oracle GraalVM Enterprise Edition vulnerability (CVE-2023-21930)"
10.254.61.32,0,vv,oracle_linux-cve-2024-37298,CVE-2024-37298,8,Oracle Linux: CVE-2024-37298: ELSA-2024-5258:  container-tools:ol8 security update (IMPORTANT) (Multiple Advisories)
10.254.25.96,0,ve,msft-cve-2024-28927,CVE-2024-28927,9,Microsoft CVE-2024-28927: Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability
10.254.61.90,0,vv,oracle_linux-cve-2024-1737,CVE-2024-1737,8,Oracle Linux: CVE-2024-1737: ELSA-2024-5390:  bind9.16 security update (IMPORTANT) (Multiple Advisories)
10.254.61.137,0,ve,msft-cve-2024-43461,CVE-2024-43461,9,Microsoft Windows: CVE-2024-43461: Windows MSHTML Platform Spoofing Vulnerability
